Crop,State,Cost of Cultivation (`/Hectare) A2+FL,Cost of Cultivation (`/Hectare) C2,Cost of Production (`/Quintal) C2,Yield (Quintal/ Hectare) ,Crop             ,Production 2006-07,Production 2007-08,Production 2008-09,Production 2009-10,Production 2010-11,Area 2006-07,Area 2007-08,Area 2008-09,Area 2009-10,Area 2010-11,Yield 2006-07,Yield 2007-08,Yield 2008-09,Yield 2009-10,Yield 2010-11,Variety,Season/ duration in days,Recommended Zone,Unnamed: 4,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12
French Bean,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Gujarat Rajmash-1 (DPR 88-1-2),108,"Gujarat, Southern Part of Rajasthan, Maharashtra and Madhya Pradesh.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Mungbean,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,PKV AKM-4 (AKM-9904),-,"Karnataka, Tamil Nadu and Orissa in Kharif season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Urdbean,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Mash 479 (KUG 479),-,"Punjab, Haryana, Western Uttar Pradesh and Plains of Uttarakhand in Kharif season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Urdbean,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Mash 391 (LU 391),-,"Karnataka, Andhra Pradesh, Orissa and Tamil Nadu in summer season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Cluster Bean,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,HG 884,110,"Uttar Pradesh, Madhya Pradesh, Haryana, Gujarat and Rajasthan under timely sowing, normal fertility and rainfed conditions. ",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Cluster Bean,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,HG 2-20,100,"Uttar Pradesh, Haryana, Gujarat and Rajasthan under timely sowing, normal fertility and rainfed conditions",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Horse Gram,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,CRIDALATHA (CRHG-4),110,South India under rainfed conditions.,,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Sugarcane,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Karan 6 (Co 0239),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Sugarcane,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Karan 5 (Co 0124),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Sugarcane,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Co-0218,360,"Tamil Nadu, Karnataka, Maharashtra, Kerala, Interior Andhra Pradesh.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Napier Bajra Hybrid,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Phule Jaywant (RBN-13),-,"Madhya Pradesh, Maharashtra, Gujarat, Southern Part of UP, Andhra Pradesh, Tamil Nadu, Karnataka and Kerala under irrigated conditions.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Oat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Narendra Jayee -1 (NDO - 1),120,Oat growing areas of India for single cut system under both normal and salt affected soil in Rabi Season.,,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Oat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,OS 346,90,"Madhya Pradesh, Gujarat and Maharashtra under timely sown irrigated condition suitable for single cut system.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Oat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,JO 03-91 (SC),-,"Madhya Pradesh, Chhattisgarh, Bundelkhand region of Uttar Pradesh, Rahuri and Urulikanchan areas of Maharashtra and Anand adjoining area of Gujarat.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Tall Fescue Grass,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,EC 178182,-,"The temperate and sub-temperate grasslands and pastures of hill zone of the country comprising states of Himachal Pradesh, Uttarakhand and Jammu & Kashmir.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Cowpea (Fodder),Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,UPC 628,145-150,"States of Uttarakhand, HP, J & K, Punjab, Haryana, Rajasthan, UP, MP, Chhattisgarh, Bihar, Jharkhand, West Bengal, Orissa, Assam, Gujarat and Maharashtra in irrigated summer and rainfed Kharif.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Jute,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,SUDHANGSU (JBO-1),-,"West Bengal, Assam, Bihar and Orissa.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Jute,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,ARPITA  (JBC-5),-,West Bengal and Assam under rainfed agro system.,,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Mesta,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,SNEHA  (JRM-3),-,Traditional Mesta Growing belt of the Country under rainfed conditions.,,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Mesta,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,SHRESTHA (JRM-5),-,"Andhra Pradesh, Orissa, Assam, Maharashtra, Bihar and West Bengal under rainfed conditions.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Cotton,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,CNH012,165,"Gujarat, Maharashtra and Madhya Pradesh.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Cotton,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,CICR-3 (CISA 614),150,"Punjab, Haryana and Uttar Pradesh under wilt free area.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Cotton,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,VBCH 2231,-,"Maharashtra, Gujarat, Madhya Pradesh and Orissa under rainfed conditions.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Desi Cotton,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,FDK 124,-,"Punjab, Haryana and Rajasthan under irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Rice,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,101.0,99.0,105.0,112.0,121.0,117.0,110.0
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,101.0,112.0,115.0,117.0,127.0,120.0,108.0
Coarse Cereals,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,107.0,110.0,115.0,113.0,123.0,122.0,136.0
Pulses,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,108.0,134.0,124.0,124.0,146.0,137.0,129.0
Vegetables ,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,109.0,103.0,118.0,113.0,124.0,128.0,115.0
Fruits,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,99.0,99.0,98.0,102.0,104.0,114.0,119.0
Milk,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,97.0,98.0,98.0,98.0,112.0,123.0,124.0
"Eggs, Fish and Meat",Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,102.0,101.0,100.0,99.0,116.0,133.0,137.0
Oilseeds,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,86.0,85.0,97.0,104.0,103.0,99.0,102.0
Sugarcane ,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,96.0,91.0,87.0,80.0,81.0,109.0,107.0
Fibers,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,92.0,91.0,96.0,109.0,107.0,138.0,140.0
All Agriculture,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,99.0,101.0,104.0,106.0,115.0,123.0,122.0
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,(CNI 383-5-11),-,"Punjab, Haryana, Rajasthan, Uttarakhand, Central and Western Uttar Pradesh.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
